"LATITUDE","LONGITUDE","STATION","STRATUM","YEAR","DATETIME","BOT_DEPTH","BOT_TEMP","SURF_TEMP","VESSEL","CRUISE","HAUL","AREA_SWEPT_HA","DURATION_HR","DISTANCE_FISHED_KM"
61.34532,-175.00706,"T-27",82,2015,"19-JUL-2015 07:43AM",88,-1.5,7.3,94,-697,-14725,5.2272,0.529,2.904
61.35294,-175.6602,"T-28",90,2015,"20-JUL-2015 10:39AM",96,-0.6,7.2,162,-698,-14688,4.7072,0.504,2.705
61.31705,-176.29111,"T-29",90,2015,"20-JUL-2015 01:34PM",107,1.1,7.6,162,-698,-14689,5.0916,0.522,2.881
61.3491,-176.96986,"T-30",90,2015,"20-JUL-2015 04:26PM",116,1.3,7.9,162,-698,-14690,4.8202,0.505,2.756
61.64797,-173.6681,"U-25",82,2015,"18-JUL-2015 12:55PM",71,-1.2,7.4,162,-698,-14586,4.6051,0.506,2.771
61.65893,-174.37425,"U-26",82,2015,"18-JUL-2015 01:02PM",77,-1.3,7.6,94,-697,-14723,4.9375,0.51,2.872
61.68091,-175.08428,"U-27",82,2015,"18-JUL-2015 03:45PM",85,-1.3,7.8,94,-697,-14724,5.1914,0.504,2.953
61.6843,-175.79024,"U-28",82,2015,"20-JUL-2015 07:41AM",96,-0.6,7.5,162,-698,-14687,4.8225,0.515,2.757
61.67717,-176.46749,"U-29",90,2015,"19-JUL-2015 04:18PM",105,0.7,8.2,162,-698,-14686,4.7408,0.497,2.721
61.98907,-173.74044,"V-25",82,2015,"18-JUL-2015 03:29PM",63,-0.8,7.7,162,-698,-14587,4.5925,0.512,2.733
62.00251,-174.46505,"V-26",82,2015,"19-JUL-2015 07:40AM",73,-1.1,7.8,162,-698,-14798,4.7765,0.518,2.853
61.99972,-175.15626,"V-27",82,2015,"19-JUL-2015 10:15AM",81,-1,8.2,162,-698,-14684,4.6793,0.505,2.807
61.99944,-175.79466,"V-28",82,2015,"19-JUL-2015 12:40PM",90,-0.4,8.3,162,-698,-14685,4.4089,0.456,2.527
54.69334,-165.14239,"Z-05",31,2015,"09-JUN-2015 05:38PM",82,5.9,6.8,94,-697,-14134,4.7571,0.512,2.819
55.00892,-166.92004,"A-02",50,2016,"19-JUN-2016 04:36PM",155,4.7,8.5,94,-706,-15521,5.2222,0.521,2.886
55.01531,-166.31113,"A-03",50,2016,"19-JUN-2016 12:54PM",142,4.8,8.7,94,-706,-15520,5.1014,0.509,2.839
54.99372,-165.75198,"A-04",50,2016,"19-JUN-2016 07:41AM",130,4.5,8,162,-707,-15377,4.5612,0.518,2.81
54.99758,-165.13454,"A-05",50,2016,"15-JUN-2016 02:12PM",111,5.1,9.1,162,-707,-15308,4.5717,0.504,2.803
55.05802,-164.56774,"A-06",31,2016,"15-JUN-2016 11:36AM",64,6.7,8.4,162,-707,-15307,4.4292,0.52,2.859
54.83663,-165.48603,"AZ0504",50,2016,"19-JUN-2016 07:51AM",153,4.5,8.3,94,-706,-15519,5.0585,0.533,2.908
55.33631,-167.57479,"B-01",50,2016,"22-JUN-2016 07:59AM",149,4.6,8.2,162,-707,-15380,5.0113,0.504,2.745
55.34528,-166.97283,"B-02",50,2016,"22-JUN-2016 10:49AM",139,4.7,9.1,162,-707,-15381,5.0333,0.499,2.747
55.32109,-166.3506,"B-03",50,2016,"20-JUN-2016 10:11AM",132,4.7,9.1,94,-706,-15522,5.1199,0.522,2.898
55.30596,-165.78965,"B-04",50,2016,"19-JUN-2016 10:31AM",121,4.9,8.1,162,-707,-15378,5.0942,0.502,2.824
55.33878,-165.1702,"B-05",50,2016,"16-JUN-2016 12:33PM",111,5,9.2,94,-706,-15376,5.1085,0.542,2.969
55.32014,-164.54125,"B-06",31,2016,"15-JUN-2016 09:31AM",102,5.5,8.7,162,-707,-15306,4.6008,0.497,2.754
55.33672,-164.02167,"B-07",31,2016,"15-JUN-2016 07:06AM",80,6.3,9.4,162,-707,-15305,4.6867,0.506,2.824
55.33734,-163.4142,"B-08",31,2016,"06-JUN-2016 07:11AM",55,6.1,8.2,162,-707,-15265,4.3522,0.505,2.776
55.66608,-167.56132,"C-01",50,2016,"23-JUN-2016 07:28AM",136,4.6,8.8,162,-707,-15384,5.036,0.511,2.769
55.6461,-166.98585,"C-02",50,2016,"22-JUN-2016 01:27PM",135,4.7,9,162,-707,-15382,4.9964,0.49,2.719
55.66121,-166.38061,"C-03",50,2016,"20-JUN-2016 01:04PM",126,4.8,9.2,94,-706,-15523,5.3568,0.523,2.973
55.65956,-165.80587,"C-04",50,2016,"19-JUN-2016 01:25PM",117,5,9.3,162,-707,-15379,5.1311,0.501,2.792
55.67357,-165.17428,"C-05",31,2016,"16-JUN-2016 09:49AM",108,5.3,9.9,94,-706,-15375,5.3784,0.556,3.101
55.66055,-164.58028,"C-06",31,2016,"14-JUN-2016 07:09AM",97,5.6,9.6,162,-707,-15299,4.2325,0.457,2.552
55.68883,-163.98502,"C-07",31,2016,"14-JUN-2016 10:06AM",94,4.8,9.8,162,-707,-15300,4.6462,0.5,2.821
55.667,-163.39615,"C-08",31,2016,"06-JUN-2016 09:38AM",82,5,8.4,162,-707,-15266,4.6151,0.505,2.77
55.67869,-162.82214,"C-09",10,2016,"05-JUN-2016 02:43PM",51,5.6,8.2,162,-707,-15256,4.505,0.519,2.985
55.66384,-168.19127,"C-18",50,2016,"23-JUN-2016 10:38AM",136,4.3,8.4,162,-707,-15385,4.8517,0.492,2.678
56.00055,-167.62547,"D-01",50,2016,"23-JUN-2016 04:28PM",132,4.7,8.5,162,-707,-15387,5.1853,0.501,2.823
55.98868,-167.0107,"D-02",50,2016,"22-JUN-2016 04:16PM",134,4.7,9.1,162,-707,-15383,5.2373,0.511,2.847
55.99019,-166.39019,"D-03",50,2016,"20-JUN-2016 03:45PM",124,4.8,9.5,94,-706,-15524,5.0147,0.513,2.764
56.01141,-165.78898,"D-04",31,2016,"15-JUN-2016 03:27PM",108,5.1,9.8,94,-706,-15373,4.9392,0.549,2.903
56.00863,-165.17626,"D-05",31,2016,"16-JUN-2016 07:09AM",96,4.7,9.7,94,-706,-15374,4.9579,0.539,2.948
56.00578,-164.58206,"D-06",31,2016,"13-JUN-2016 02:51PM",93,4.7,9.5,162,-707,-15297,4.8035,0.505,2.804
55.99116,-164.05893,"D-07",31,2016,"13-JUN-2016 05:15PM",91,4.7,9.8,162,-707,-15298,4.8307,0.52,2.878
55.99564,-163.39741,"D-08",31,2016,"06-JUN-2016 12:13PM",89,4.7,9.8,162,-707,-15267,5.0199,0.532,2.97
56.01231,-162.81408,"D-09",31,2016,"05-JUN-2016 12:16PM",77,4.7,8.2,162,-707,-15264,5.1159,0.544,3.113
56.00009,-162.30575,"D-10",31,2016,"31-MAY-2016 07:11AM",73,5.2,7.1,162,-707,-15238,5.1193,0.548,3.053
55.98219,-168.22362,"D-18",50,2016,"23-JUN-2016 01:23PM",150,4.4,8.3,162,-707,-15386,4.8839,0.507,2.751
56.35369,-167.65549,"E-01",50,2016,"26-JUN-2016 12:12PM",129,4.7,9.3,162,-707,-15398,4.9801,0.515,2.782
56.32202,-167.04672,"E-02",50,2016,"24-JUN-2016 07:12AM",114,4.9,8.8,162,-707,-15388,4.893,0.488,2.706
56.3237,-166.4077,"E-03",31,2016,"20-JUN-2016 06:26PM",104,4.9,9.4,94,-706,-15525,4.173,0.479,2.536
56.3431,-165.7938,"E-04",31,2016,"15-JUN-2016 12:37PM",91,4.7,9.6,94,-706,-15365,4.9093,0.536,2.961
56.34087,-165.19722,"E-05",31,2016,"15-JUN-2016 09:49AM",86,4.6,9.9,94,-706,-15364,4.8749,0.522,2.904
56.32133,-164.55633,"E-06",31,2016,"13-JUN-2016 12:17PM",87,4.7,9.6,162,-707,-15296,4.664,0.506,2.797
56.34304,-164.03106,"E-07",31,2016,"13-JUN-2016 09:53AM",86,4.7,9.7,162,-707,-15295,4.7796,0.507,2.823
56.33344,-163.41849,"E-08",31,2016,"06-JUN-2016 04:19PM",84,4.7,9.2,162,-707,-15269,4.3312,0.516,2.89
56.35922,-162.79596,"E-09",31,2016,"05-JUN-2016 09:40AM",79,4.7,8.1,162,-707,-15263,4.9716,0.53,2.989
56.33056,-162.22099,"E-10",31,2016,"31-MAY-2016 10:27AM",77,4.9,7.5,162,-707,-15239,5.0099,0.533,2.908
56.33183,-161.63344,"E-11",10,2016,"31-MAY-2016 01:35PM",63,5.4,7.8,162,-707,-15240,4.9151,0.532,2.983
56.33665,-161.01089,"E-12",10,2016,"31-MAY-2016 07:08AM",54,6.1,7.3,94,-706,-15313,5.1656,0.553,3.079
56.33235,-168.19087,"E-18",50,2016,"26-JUN-2016 02:51PM",151,4.6,9.4,162,-707,-15399,4.717,0.507,2.763
56.33223,-168.84826,"E-19",50,2016,"26-JUN-2016 01:39PM",129,4.7,9.2,94,-706,-15505,5.0575,0.532,2.971
56.33945,-169.30127,"E-20",50,2016,"26-JUN-2016 04:01PM",137,4.7,8.8,94,-706,-15506,5.0447,0.529,2.872
56.33725,-170.08827,"E-21",50,2016,"05-JUL-2016 02:40PM",109,4.9,10,94,-706,-15597,4.734,0.503,2.697
56.33905,-170.7085,"E-22",61,2016,"05-JUL-2016 11:33AM",121,4.6,10.3,94,-706,-15596,5.0248,0.505,2.856
56.68381,-167.66954,"F-01",31,2016,"26-JUN-2016 09:37AM",101,4.8,9,162,-707,-15397,4.8195,0.506,2.774
56.64398,-167.07443,"F-02",31,2016,"24-JUN-2016 11:03AM",96,4.8,8.7,162,-707,-15389,5.0425,0.513,2.824
56.65312,-166.44168,"F-03",31,2016,"21-JUN-2016 07:06AM",85,4.6,9.2,94,-706,-15526,4.4921,0.517,2.837
56.68264,-165.8443,"F-04",31,2016,"14-JUN-2016 06:13PM",78,4.5,9.7,94,-706,-15362,4.7352,0.543,3.029
56.67459,-165.20061,"F-05",31,2016,"15-JUN-2016 07:03AM",76,4.5,9.9,94,-706,-15363,4.707,0.532,2.9
56.68684,-164.57903,"F-06",31,2016,"12-JUN-2016 02:14PM",75,4.7,9.7,162,-707,-15293,4.6709,0.5,2.779
56.67186,-164.02096,"F-07",31,2016,"13-JUN-2016 07:25AM",75,4.8,9.7,162,-707,-15294,4.8146,0.514,2.859
56.65846,-163.38192,"F-08",31,2016,"07-JUN-2016 07:11AM",75,4.7,8.7,162,-707,-15270,5.0352,0.525,2.965
56.69197,-162.79034,"F-09",31,2016,"05-JUN-2016 07:08AM",72,4.9,8.5,162,-707,-15262,4.5664,0.513,2.898
56.68919,-162.17857,"F-10",31,2016,"04-JUN-2016 05:04PM",69,5,9,162,-707,-15261,4.5922,0.523,2.922
56.65349,-161.57424,"F-11",31,2016,"31-MAY-2016 05:08PM",90,5,8,162,-707,-15241,4.7954,0.539,3.037
56.64691,-161.01462,"F-12",31,2016,"31-MAY-2016 11:04AM",66,5.4,7.4,94,-706,-15310,4.8985,0.538,2.871
56.66951,-160.36641,"F-13",31,2016,"31-MAY-2016 03:08PM",59,5.7,7,94,-706,-15312,5.0497,0.543,2.999
56.65777,-159.71866,"F-14",10,2016,"01-JUN-2016 07:13AM",36,6.6,7.4,94,-706,-15314,4.2039,0.525,2.941
56.67271,-168.28251,"F-18",50,2016,"26-JUN-2016 09:53AM",107,4.9,9,94,-706,-15504,4.9429,0.537,2.903
56.66059,-168.90882,"F-19",32,2016,"27-JUN-2016 07:07AM",101,4.8,8.9,162,-707,-15400,4.4547,0.503,2.752
56.67638,-169.53286,"F-20",32,2016,"27-JUN-2016 07:06AM",80,6.1,7.9,94,-706,-15507,4.5018,0.525,2.814
56.66057,-170.12958,"F-21",42,2016,"01-JUL-2016 07:08AM",97,5.6,8.5,162,-707,-15567,4.6264,0.503,2.768
56.65808,-170.73606,"F-22",61,2016,"01-JUL-2016 07:10AM",114,4.8,9,94,-706,-15588,4.9397,0.524,2.895
56.68308,-171.35406,"F-23",61,2016,"05-JUL-2016 07:15AM",120,4.8,9.7,94,-706,-15595,4.8314,0.52,2.776
56.65712,-171.94788,"F-24",61,2016,"10-JUL-2016 07:06AM",127,4.7,10.2,94,-706,-15625,5.0037,0.524,2.866
56.69415,-172.57581,"F-25",61,2016,"26-JUL-2016 11:48AM",135,4.7,11.9,162,-707,-15805,4.6971,0.491,2.732
57.00229,-167.70483,"G-01",31,2016,"26-JUN-2016 07:08AM",78,4.5,8.8,162,-707,-15396,4.5967,0.513,2.802
56.98571,-167.09865,"G-02",31,2016,"24-JUN-2016 01:59PM",74,4.4,8.8,162,-707,-15390,4.5383,0.509,2.758
56.98994,-166.46035,"G-03",31,2016,"21-JUN-2016 09:44AM",74,4.2,9,94,-706,-15527,4.4637,0.524,2.804
57.00978,-165.8384,"G-04",31,2016,"14-JUN-2016 03:33PM",72,4.2,10,94,-706,-15361,4.4686,0.532,2.891
57.01507,-165.23326,"G-05",31,2016,"14-JUN-2016 12:41PM",70,4.6,10.2,94,-706,-15360,4.3006,0.537,2.826
56.98825,-164.59095,"G-06",31,2016,"12-JUN-2016 11:52AM",70,4.8,9.4,162,-707,-15292,4.3782,0.501,2.771
57.01783,-164.03588,"G-07",31,2016,"12-JUN-2016 09:26AM",68,4.7,9.4,162,-707,-15291,4.4069,0.499,2.798
57.0053,-163.35095,"G-08",31,2016,"07-JUN-2016 09:59AM",67,4.9,8.7,162,-707,-15271,4.6152,0.509,2.851
57.02995,-162.79867,"G-09",31,2016,"07-JUN-2016 12:27PM",61,5.3,9.1,162,-707,-15272,4.7376,0.519,2.89
57.02433,-162.17023,"G-10",31,2016,"04-JUN-2016 02:33PM",58,5.6,8.5,162,-707,-15260,4.9204,0.535,3.081
57.00243,-161.55269,"G-11",31,2016,"01-JUN-2016 07:07AM",69,5.2,7.2,162,-707,-15242,4.9026,0.52,2.932
56.99878,-160.96511,"G-12",31,2016,"01-JUN-2016 09:59AM",66,5.4,7.4,162,-707,-15243,4.6533,0.52,2.859
56.99672,-160.353,"G-13",31,2016,"01-JUN-2016 12:40PM",62,5.5,7.2,162,-707,-15244,4.4494,0.524,2.84
56.98209,-159.68229,"G-14",10,2016,"01-JUN-2016 09:52AM",56,5.8,7.8,94,-706,-15315,4.8991,0.549,2.98
56.98888,-159.09618,"G-15",10,2016,"01-JUN-2016 01:15PM",30,7.5,7.8,94,-706,-15316,4.2074,0.535,2.793
57.00615,-168.32917,"G-18",32,2016,"26-JUN-2016 07:05AM",81,4.4,8.9,94,-706,-15503,4.7691,0.525,2.883
56.98566,-168.91218,"G-19",32,2016,"27-JUN-2016 12:39PM",80,4.7,8.9,162,-707,-15487,4.6962,0.519,2.818
56.9924,-169.5285,"G-20",42,2016,"27-JUN-2016 11:48AM",61,5,8.7,94,-706,-15509,4.5494,0.522,2.853
56.99644,-170.20428,"G-21",42,2016,"01-JUL-2016 11:21AM",69,6.1,9.1,162,-707,-15569,4.2745,0.51,2.782
56.98753,-170.78199,"G-22",42,2016,"01-JUL-2016 12:06PM",95,5.4,9.4,94,-706,-15590,4.9365,0.53,2.904
56.98118,-171.38473,"G-23",61,2016,"10-JUL-2016 07:37AM",110,4.9,10.3,162,-707,-15598,5.0349,0.511,2.838
56.99019,-172.03873,"G-24",61,2016,"10-JUL-2016 10:28AM",117,4.8,10.3,94,-706,-15636,4.6069,0.499,2.721
57.0085,-172.66784,"G-25",61,2016,"26-JUL-2016 01:13PM",122,4.8,12,94,-706,-15808,4.6506,0.522,2.778
57.01199,-173.27735,"G-26",61,2016,"26-JUL-2016 08:08AM",143,4.4,11.6,162,-707,-15804,4.8096,0.497,2.743
56.82686,-168.60917,"GF1918",32,2016,"27-JUN-2016 09:51AM",97,4.6,9,162,-707,-15401,4.7267,0.512,2.81
56.81823,-169.30168,"GF2019",32,2016,"27-JUN-2016 09:29AM",80,4.9,8.1,94,-706,-15508,4.4733,0.513,2.831
56.83137,-169.88065,"GF2120",42,2016,"01-JUL-2016 09:18AM",73,6.5,8.6,162,-707,-15568,5.0285,0.522,2.959
56.82587,-170.46608,"GF2221",42,2016,"01-JUL-2016 09:34AM",101,5.1,9.1,94,-706,-15589,5.0284,0.515,2.878
57.34183,-167.73505,"H-01",31,2016,"25-JUN-2016 03:45PM",73,4.3,8.8,162,-707,-15395,4.4003,0.501,2.726
57.32106,-167.13977,"H-02",31,2016,"24-JUN-2016 04:57PM",70,4,8.7,162,-707,-15391,4.4116,0.504,2.72
57.32227,-166.48128,"H-03",31,2016,"21-JUN-2016 12:20PM",70,4.2,9.1,94,-706,-15528,4.2636,0.51,2.772
57.32324,-165.86486,"H-04",31,2016,"14-JUN-2016 07:06AM",68,4.3,9.5,94,-706,-15358,4.045,0.52,2.723
57.33896,-165.27371,"H-05",31,2016,"14-JUN-2016 09:52AM",66,4.8,9.9,94,-706,-15359,3.8696,0.523,2.745
57.34424,-164.60647,"H-06",31,2016,"11-JUN-2016 05:05PM",66,4.8,9.1,162,-707,-15289,4.6883,0.512,2.896
57.33349,-163.99768,"H-07",31,2016,"12-JUN-2016 07:06AM",62,4.9,9.4,162,-707,-15290,4.5523,0.509,2.798
57.3288,-163.36938,"H-08",10,2016,"07-JUN-2016 05:12PM",52,5.7,8.7,162,-707,-15274,4.4206,0.509,2.841
57.30218,-162.79536,"H-09",10,2016,"07-JUN-2016 02:54PM",50,5.9,9.1,162,-707,-15273,4.6737,0.513,2.935
57.36873,-162.14956,"H-10",10,2016,"04-JUN-2016 12:01PM",51,6,8.3,162,-707,-15259,4.6524,0.526,2.952
57.32001,-161.5318,"H-11",31,2016,"03-JUN-2016 12:47PM",55,5.8,8,162,-707,-15253,4.8715,0.538,3.008
57.34851,-160.92583,"H-12",31,2016,"03-JUN-2016 09:46AM",64,5.7,8.2,162,-707,-15252,4.4926,0.526,2.919
57.3211,-160.3032,"H-13",31,2016,"01-JUN-2016 03:33PM",61,5.8,6.8,162,-707,-15245,4.6298,0.534,2.948
57.32307,-159.66967,"H-14",10,2016,"02-JUN-2016 07:04AM",57,6.1,6.7,162,-707,-15246,4.9102,0.538,3.043
57.30755,-159.07616,"H-15",10,2016,"01-JUN-2016 04:00PM",47,6.4,6.6,94,-706,-15317,4.4058,0.528,2.89
57.32052,-158.3823,"H-16",10,2016,"02-JUN-2016 07:05AM",30,7.3,7.3,94,-706,-15318,4.0992,0.49,2.829
57.34729,-168.366,"H-18",32,2016,"25-JUN-2016 04:40PM",74,4.6,8.8,94,-706,-15502,4.6822,0.525,2.846
57.30993,-168.97442,"H-19",42,2016,"27-JUN-2016 05:48PM",70,4.8,9.7,162,-707,-15489,4.3353,0.5,2.755
57.31506,-169.58212,"H-20",42,2016,"27-JUN-2016 04:47PM",63,4.7,9.4,94,-706,-15511,4.3742,0.52,2.804
57.34976,-170.20705,"H-21",42,2016,"29-JUN-2016 01:01PM",57,7.2,7.9,162,-707,-15486,4.6073,0.516,2.81
57.36063,-170.86377,"H-22",42,2016,"29-JUN-2016 12:58PM",84,5.5,9.1,94,-706,-15518,4.8414,0.513,2.77
57.32355,-171.46556,"H-23",41,2016,"10-JUL-2016 11:11AM",102,4.8,10.7,162,-707,-15599,5.1164,0.511,2.848
57.32773,-172.10177,"H-24",61,2016,"10-JUL-2016 01:23PM",110,4.7,10.4,94,-706,-15637,4.6356,0.508,2.781
57.36108,-172.81273,"H-25",61,2016,"26-JUL-2016 10:19AM",117,4.7,11.7,94,-706,-15807,4.8485,0.527,2.949
57.34414,-173.32933,"H-26",61,2016,"25-JUL-2016 06:40PM",121,4.7,11.7,162,-707,-15803,4.4541,0.48,2.604
57.1517,-168.64739,"HG1918",32,2016,"27-JUN-2016 03:16PM",77,4.6,9.5,162,-707,-15488,4.7507,0.523,2.861
57.15316,-169.31825,"HG2019",42,2016,"27-JUN-2016 02:20PM",73,4.8,9.3,94,-706,-15510,4.7039,0.539,2.846
57.14968,-169.89791,"HG2120",42,2016,"01-JUL-2016 02:07PM",49,6.8,7.7,162,-707,-15570,4.3211,0.515,2.884
57.10253,-170.45641,"HG2221",42,2016,"01-JUL-2016 02:48PM",50,7.6,8.1,94,-706,-15591,4.3281,0.514,2.864
57.67417,-167.72976,"I-01",31,2016,"25-JUN-2016 01:08PM",69,4.7,8.5,162,-707,-15394,4.2249,0.504,2.756
57.67487,-167.11014,"I-02",31,2016,"25-JUN-2016 09:56AM",68,4.4,8.8,162,-707,-15393,4.4561,0.496,2.74
57.65421,-166.49964,"I-03",31,2016,"21-JUN-2016 02:56PM",66,4.6,9.3,94,-706,-15529,4.3555,0.512,2.754
57.67623,-165.87267,"I-04",31,2016,"13-JUN-2016 04:12PM",64,4.7,9.9,94,-706,-15357,4.3983,0.523,2.886
57.68193,-165.25768,"I-05",31,2016,"13-JUN-2016 01:08PM",60,4.9,9.9,94,-706,-15356,4.2052,0.524,2.755
57.66271,-164.59384,"I-06",10,2016,"11-JUN-2016 02:29PM",55,5.5,9.2,162,-707,-15288,4.4046,0.501,2.793
57.68092,-164.01717,"I-07",10,2016,"11-JUN-2016 12:05PM",52,6,9,162,-707,-15287,4.408,0.505,2.792
57.67081,-163.35056,"I-08",10,2016,"08-JUN-2016 07:07AM",47,6.7,8.9,162,-707,-15275,4.2437,0.508,2.808
57.67485,-162.76628,"I-09",10,2016,"08-JUN-2016 09:38AM",45,7,8.2,162,-707,-15276,4.3702,0.513,2.91
57.67363,-162.12356,"I-10",10,2016,"04-JUN-2016 09:37AM",48,6.5,8.4,162,-707,-15258,4.5015,0.527,2.952
57.64889,-161.51487,"I-11",10,2016,"03-JUN-2016 03:28PM",52,6,8.3,162,-707,-15254,4.6094,0.521,2.878
57.68723,-160.8823,"I-12",31,2016,"03-JUN-2016 07:05AM",57,5.9,8.3,162,-707,-15251,4.909,0.542,3.025
57.66506,-160.26579,"I-13",31,2016,"02-JUN-2016 12:23PM",55,6,7.1,162,-707,-15248,4.6537,0.545,3.116
57.65628,-159.64225,"I-14",10,2016,"02-JUN-2016 09:38AM",51,6.4,6.7,162,-707,-15247,4.3256,0.529,2.938
57.66418,-159.0456,"I-15",10,2016,"02-JUN-2016 04:36PM",44,6.6,7,94,-706,-15321,4.6222,0.535,2.849
57.65535,-158.36929,"I-16",10,2016,"02-JUN-2016 09:29AM",37,6.9,6.9,94,-706,-15319,4.3774,0.536,2.94
57.65668,-168.40218,"I-18",42,2016,"25-JUN-2016 01:48PM",71,4.4,8.7,94,-706,-15501,4.6886,0.529,2.889
57.66048,-169.03608,"I-19",42,2016,"28-JUN-2016 09:32AM",69,4.5,9.4,162,-707,-15482,4.3728,0.506,2.811
57.65642,-169.67054,"I-20",42,2016,"28-JUN-2016 09:47AM",70,4.7,9.6,94,-706,-15513,4.7592,0.527,2.887
57.66813,-170.32607,"I-21",42,2016,"29-JUN-2016 07:08AM",73,4.6,9.4,162,-707,-15484,3.2054,0.349,1.917
57.6763,-170.90583,"I-22",42,2016,"29-JUN-2016 07:26AM",85,4.5,9.2,94,-706,-15516,4.1471,0.452,2.361
57.65507,-171.5334,"I-23",41,2016,"10-JUL-2016 01:57PM",100,4.6,10.7,162,-707,-15600,4.8796,0.507,2.797
57.64929,-172.17851,"I-24",61,2016,"10-JUL-2016 04:05PM",109,4.4,10.8,94,-706,-15638,3.2952,0.357,1.964
57.67675,-172.79363,"I-25",61,2016,"26-JUL-2016 07:46AM",119,4.6,12.1,94,-706,-15806,5.037,0.529,2.92
57.68061,-173.39047,"I-26",61,2016,"25-JUL-2016 04:09PM",146,4.2,11.7,162,-707,-15802,4.8339,0.506,2.752
57.48281,-168.74349,"IH1918",42,2016,"28-JUN-2016 07:10AM",71,4.7,9.4,162,-707,-15490,4.0846,0.502,2.722
57.4922,-169.34936,"IH2019",42,2016,"28-JUN-2016 07:08AM",70,4.9,9.7,94,-706,-15512,4.8494,0.533,2.899
57.50473,-169.97275,"IH2120",42,2016,"29-JUN-2016 10:07AM",68,4.6,9.3,162,-707,-15485,4.4482,0.506,2.795
57.51282,-170.60136,"IH2221",42,2016,"29-JUN-2016 10:34AM",74,5.3,9.3,94,-706,-15517,4.961,0.543,2.887
57.9942,-167.77948,"J-01",41,2016,"25-JUN-2016 07:07AM",67,4.6,8.8,94,-706,-15499,4.651,0.524,2.904
57.99243,-167.17215,"J-02",31,2016,"25-JUN-2016 07:09AM",64,4.8,8.6,162,-707,-15392,4.4518,0.505,2.721
57.98708,-166.52006,"J-03",31,2016,"21-JUN-2016 05:28PM",61,4.9,9.4,94,-706,-15530,4.63,0.521,2.907
57.99794,-165.89732,"J-04",10,2016,"13-JUN-2016 07:06AM",56,5.4,8.6,94,-706,-15354,4.2217,0.545,2.889
58.00535,-165.27337,"J-05",10,2016,"13-JUN-2016 10:16AM",51,6,9,94,-706,-15355,3.8255,0.519,2.717
57.99614,-164.62328,"J-06",10,2016,"11-JUN-2016 07:07AM",45,6.9,7.1,162,-707,-15285,4.3416,0.514,2.803
57.9864,-164.0301,"J-07",10,2016,"11-JUN-2016 09:39AM",47,7.3,7.6,162,-707,-15286,4.4132,0.51,2.769
58.01361,-163.33655,"J-08",10,2016,"08-JUN-2016 02:33PM",44,7.2,7.5,162,-707,-15278,4.278,0.515,2.806
57.97564,-162.74667,"J-09",10,2016,"08-JUN-2016 11:54AM",43,6.9,9.5,162,-707,-15277,4.5491,0.533,2.945
57.99027,-162.11432,"J-10",10,2016,"04-JUN-2016 07:05AM",38,6.5,7.8,162,-707,-15257,4.1048,0.518,2.883
57.96511,-161.51197,"J-11",10,2016,"03-JUN-2016 06:01PM",53,6.1,9.8,162,-707,-15255,4.528,0.521,2.887
57.9995,-160.8396,"J-12",10,2016,"02-JUN-2016 05:45PM",44,5.8,11.2,162,-707,-15250,3.8187,0.469,2.58
57.97504,-160.22958,"J-13",10,2016,"02-JUN-2016 03:16PM",50,5.9,8.9,162,-707,-15249,4.2776,0.525,2.873
58.02,-159.61411,"J-14",10,2016,"03-JUN-2016 02:16PM",42,6.8,7.1,94,-706,-15366,5.0514,0.551,3.177
57.98912,-158.96512,"J-15",10,2016,"03-JUN-2016 07:09AM",42,7.1,7.1,94,-706,-15322,4.86,0.544,3
58.00433,-158.31579,"J-16",10,2016,"02-JUN-2016 01:19PM",34,7.6,7.8,94,-706,-15320,4.8047,0.544,3.18
58.01002,-168.43767,"J-18",42,2016,"25-JUN-2016 10:28AM",70,4.4,8.5,94,-706,-15500,4.3913,0.518,2.822
57.98467,-169.06536,"J-19",42,2016,"02-JUL-2016 07:01AM",70,4.3,10.1,162,-707,-15571,4.1677,0.504,2.727
57.98086,-169.69859,"J-20",42,2016,"02-JUL-2016 07:18AM",71,4.6,10.9,94,-706,-15592,4.6604,0.53,2.83
58.01375,-170.33918,"J-21",42,2016,"05-JUL-2016 12:07PM",74,4.1,10.7,162,-707,-15587,4.6863,0.507,2.835
57.97989,-170.97538,"J-22",42,2016,"11-JUL-2016 07:36AM",87,3.6,11.8,162,-707,-15602,4.4657,0.505,2.771
57.99274,-171.59328,"J-23",41,2016,"10-JUL-2016 04:41PM",98,3.4,11.2,162,-707,-15601,4.992,0.512,2.824
58.0161,-172.24178,"J-24",61,2016,"25-JUL-2016 01:59PM",105,3.9,12.1,94,-706,-15797,4.8192,0.519,2.858
57.99337,-172.84183,"J-25",61,2016,"25-JUL-2016 04:49PM",109,4,12.2,94,-706,-15798,4.9319,0.518,2.91
58.01171,-173.498,"J-26",61,2016,"25-JUL-2016 01:31PM",118,4.4,11.6,162,-707,-15801,4.7414,0.499,2.741
57.8169,-168.71986,"JI1918",42,2016,"28-JUN-2016 11:52AM",71,4.1,9.2,162,-707,-15481,4.5226,0.502,2.794
57.83872,-169.31952,"JI2019",42,2016,"28-JUN-2016 02:32PM",66,4.6,9.5,162,-707,-15483,4.4475,0.504,2.766
57.82998,-169.95703,"JI2120",42,2016,"28-JUN-2016 12:29PM",72,4.3,9.8,94,-706,-15514,4.8094,0.525,2.859
